show_name,episode_title,genres,age_rating,release_date,tags
White Collar Blue,Episode #1.14,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.15,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.16,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.17,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.18,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.19,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.20,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.21,[],TV-MA,Release date,[]
White Collar Blue,Episode #1.22,[],TV-MA,Release date,[]
Dead Silent,The Curse of Dismal Creek,[],TV-14,Release date,[]
Dead Silent,Welcome to the Devil House,[],TV-14,Release date,[]
Dead Silent,The Stranger on the Hill,[],TV-14,Release date,['reenactment']
Dead Silent,Madness on the Lake,[],TV-14,Release date,[]
Dead Silent,A Killer in the Swamp,[],TV-14,Release date,[]
Dead Silent,The Desert Drifter,[],TV-14,Release date,[]
Littlest Pet Shop,Blythe's Big Adventure Part One,[],TV-Y,Release date,[]
Littlest Pet Shop,Blythe's Big Adventure Part Two,[],TV-Y,Release date,[]
Littlest Pet Shop,Bad Hair Day,[],TV-Y,Release date,[]
Littlest Pet Shop,Gailbreak!,[],TV-Y,Release date,[]
Littlest Pet Shop,Penny for Your Laughs,[],TV-Y,Release date,[]
Littlest Pet Shop,Mean Isn't Your Color,[],TV-Y,Release date,[]
Littlest Pet Shop,Russell Up Some Fun,[],TV-Y,Release date,[]
Littlest Pet Shop,Blythe's Crush,[],TV-Y,Release date,[]
Littlest Pet Shop,Dumb Dumbwaiter,[],TV-Y,Release date,[]
Littlest Pet Shop,Eve of Destruction,[],TV-Y,Release date,[]
Littlest Pet Shop,Books and Covers,[],TV-Y,Release date,[]
Littlest Pet Shop,So You Skink You Can Dance,[],TV-Y,Release date,[]
Littlest Pet Shop,"Lights, Camera, Mongoose!",[],TV-Y,Release date,[]
Littlest Pet Shop,Trading Places,[],TV-Y,Release date,[]
Littlest Pet Shop,Topped with Buttercream,[],TV-Y,Release date,[]
Littlest Pet Shop,Sweet (Truck) Ride,[],TV-Y,Release date,['female pedal pumping']
Littlest Pet Shop,Helicopter Dad,[],TV-Y,Release date,[]
Littlest Pet Shop,What's in the Batter?,[],TV-Y,Release date,[]
Littlest Pet Shop,What Did You Say?,[],TV-Y,Release date,[]
Littlest Pet Shop,Bakers and Fakers,[],TV-Y,Release date,[]
Littlest Pet Shop,Terriers and Tiaras,[],TV-Y,Release date,[]
Littlest Pet Shop,Lotsa Luck,[],TV-Y,Release date,"['orangutan', 'sitcom', 'younger version of character', 'alphabet blocks', 'watching sitcom on tv', 'rubber chicken', 'toy teeth', 'whoopee cushion', 'groucho glasses', 'stick of dynamite']"
Littlest Pet Shop,Door-Jammed,[],TV-Y,Release date,"['hyphen in title', 'hyphen in episode title', 'wilhelm scream']"
Littlest Pet Shop,Frenemies,[],TV-Y,Release date,[]
Littlest Pet Shop,Blythe's Pet Project,[],TV-Y,Release date,[]
Littlest Pet Shop,Summertime Blues,[],TV-Y,Release date,[]
Sleepy Hollow,Pilot,[],TV-14,Release date,"['female police officer', 'woman wears a uniform', 'redcoat', 'sheriff', 'ghost', 'female police lieutenant', 'loss of friend', 'reference to captain america', 'head in a jar', 'handcuffed to a car', 'sunrise', 'hit with a shovel', 'cemetery', 'calling someone a whack job', 'series title spoken by character', 'redheaded woman', 'male female police partnership', 'death of partner', 'headstone', 'bible', 'reference to the four horsemen of the apocalypse', 'american revolution', 'reference to the american revolutionary war', 'reference to starbucks', 'englishman abroad', 'shot in the chest', 'reference to george washington', 'holding cell', 'husband wife relationship', 'headless horseman', 'headless corpse', 'hand to hand combat', 'decapitation', 'barn', 'back from the dead', 'rising from the grave', 'french fries', 'diner', 'year 1781', 'series premiere', 'season premiere', 'nightmare', 'jail', 'medical examination', 'axe', 'prison', 'fight', 'escape', 'death of friend']"
Sleepy Hollow,Blood Moon,[],TV-14,Release date,"['woman wears a uniform', 'witch', 'englishman abroad', 'psychiatric ward', 'vision of dead person', 'medication', 'psychiatric hospital', 'newspaper clipping', 'push ups', 'calling someone honey', 'reference to alice in wonderland', 'subtitled scene', 'catching a bullet', 'secret tunnel', 'episode title spoken by character', 'series title spoken by character', 'knocking a hole in a wall', 'ex boyfriend ex girlfriend relationship', 'color in episode title', 'diner', 'apple pie', 'female police lieutenant', 'burning car', 'car trouble', 'headstone', 'cemetery', 'reference to the american revolutionary war', 'bare chested male', 'husband wife relationship', 'motel room', 'headless horseman', 'redheaded woman', 'execution', 'explosion', 'punishment', 'corporal punishment', 'fire', 'bed', 'boy']"
Sleepy Hollow,For the Triumph of Evil,[],TV-14,Release date,"['bare chested man', 'woman wears a tank top', 'sandman', 'dream', 'shaman', 'suicide', 'torture', 'episode title spoken by character', 'demon', 'betrayal by sister', 'subtitled scene', 'noose', 'younger version of character', 'dream world', 'red door', 'shot in the chest', 'scorpion venom', 'scorpion sting', 'black bra', 'scorpion', 'used car dealership', 'series title spoken by character', 'mohawk indian', 'energy drink', 'childhood flashback', 'reference to the four horsemen of the apocalypse', 'sister sister relationship', 'female police lieutenant', 'englishman abroad', 'reference to george washington', 'psychiatric hospital', 'suicide by jumping', 'suicide by jumping from height', 'white eyes', 'waking up from a nightmare', 'begins with a nightmare', 'begins with a dream', 'psychiatric ward', 'poison', 'fall', 'monster', 'nightmare', 'ghost']"
Sleepy Hollow,The Lesser Key of Solomon,[],TV-14,Release date,"['conspiracy', 'bare chested man', 'flashback', 'woman shouts', 'moloch', 'hessian', 'hooded sweatshirt', 'attacked with an axe', 'drawing a map', 'photographic memory', 'breaking down a door', 'shootout', 'sextant', 'self sacrifice', 'reference to boston tea party', 'threatened with a gun', 'sister sister relationship', 'picking a lock', 'severed head', 'headless corpse', 'redcoat', 'piano teacher', 'piano lesson', 'series title spoken by character', 'bartender', 'boston harbor massachusetts', 'female police lieutenant', 'englishman abroad', 'death of wife', 'redheaded woman', 'reference to george washington', 'year 1773', 'ritual', 'execution', 'fire', 'fight', 'knife', 'bully']"
Sleepy Hollow,John Doe,[],TV-14,Release date,"['moloch', 'pestilence', 'middle english', 'boy', 'epi pen', 'holy water', 'hospital chapel', 'cdc', 'husband wife relationship', 'redheaded woman', 'infection', 'infected', 'woman in hazmat suit', 'hazmat suit', 'reference to the four horsemen of the apocalypse', 'walking on water', 'quarantine', 'spider web', 'lost colony of roanoke', 'reference to john adams', 'reference to thomas jefferson', 'reference to the mayflower ship', 'reference to virginia dare', 'year 1578', 'reference to geoffrey chaucer', 'john doe', 'episode title spoken by character', 'running through the woods', 'englishman abroad', 'female police lieutenant', 'ex boyfriend ex girlfriend relationship', 'hospital gown', 'therapy', 'medical examination', 'ghost', 'bed']"
Sleepy Hollow,The Sin Eater,[],TV-14,Release date,"['loose bird', 'sin eater', 'headless horseman', 'baseball', 'stabbed in the stomach', 'shot in the back', 'missing on purpose', 'englishman abroad', 'female police lieutenant', 'series title spoken by character', ""hugging one's friend"", 'freemason', 'calling someone an animal', 'reference to the four horsemen of the apocalypse', 'quotation from revelations', 'reference to the book of revelation', 'identity theft', 'hartford connecticut', 'sister sister team', 'sister sister relationship', 'public execution', 'public hanging', 'bloody face', 'quaker', 'calling someone a traitor', 'hit with a rifle butt', 'redcoat', 'reference to edward rutledge', 'bag over head', 'episode title spoken by character', 'psychiatric ward', 'abduction', 'redheaded woman', 'seance', 'falling asleep at the wheel', 'tranquilizer dart', 'shot with a tranquilizer dart', ""visiting wife's grave"", 'cemetery', 'reference to the new york mets', 'execution', 'nightmare', 'dream', 'kidnapping']"
Sleepy Hollow,The Midnight Ride,[],TV-14,Release date,"['hooded sweatshirt', 'man wears a lab coat', 'woman wears a uniform', 'name calling', 'woman wears leather jacket', 'hidden clue', 'ghost', 'shackles', 'ultraviolet light', 'booby trap', 'reference to thomas jefferson', 'good news bad news', 'museum', 'reference to samuel prescott', 'reference to the four horsemen of the apocalypse', 'year 1775', 'sledgehammer', 'pump action shotgun', 'shootout', 'head in a jar', 'reference to george washington', 'finding a dead body', 'ex boyfriend ex girlfriend relationship', 'reference to the freemasons', 'headless corpse', 'severed head', 'reference to the american revolutionary war', 'decapitation', 'year 1872', 'headless horseman', 'series title spoken by character', 'episode title spoken by character', 'reference to paul revere', 'female police lieutenant', 'englishman abroad', 'title based on poem']"
Sleepy Hollow,Necromancer,[],TV-14,Release date,"['man wears a hard hat', 'headless horseman', 'moloch', 'hessian', 'reference to the freemasons', 'fighting over a woman', 'betrothal', 'jealous man', 'redheaded woman', 'love triangle', 'drinking tea', 'branded human', ""shaving someone's head"", 'breaking a chain with bare hands', 'breaking free of chains', 'demon', 'hex', 'redcoat', 'sword fight', 'power blackout', 'swat team', 'speaking through others', 'fiance fiancee relationship', 'episode title spoken by character', 'best friend', 'glass harmonica', 'shackles', 'necklace', 'crime scene tape', 'reference to william faulkner', 'reference to mark twain', 'sister sister relationship', 'reference to the four horsemen of the apocalypse', 'view through rifle scope', 'shot in the chest', 'hunter', 'fist bump', 'reference to thomas jefferson', 'female police lieutenant', 'englishman abroad', 'one word episode title', 'transformation', 'ritual', 'execution', 'fire', 'abuse', 'decapitation', 'bully', 'adultery']"
Sleepy Hollow,Sanctuary,[],TV-14,Release date,"['loose bird', 'girl uses a wheelchair', 'title directed by female', 'bodyguard', 'family tree', 'reference to amazon.com', 'invitation to a party', 'thanksgiving', 'rum', 'reference to oxford university', 'axe', 'secret door', 'childbirth', 'ex husband ex wife conflict', 'pregnant woman', 'series title in episode title', 'teenage girl', 'kicking a hole in a wall', 'flashlight', 'punching a hole in a wall', 'billionairess', 'father daughter relationship', 'ex husband ex wife relationship', 'reference to thanksgiving', 'tree creature', 'walking tree', 'crow', 'reference to jonathan swift', ""reference to gulliver's travels"", 'finding a dead body', 'reference to george clooney', 'haunted house', 'husband wife relationship', 'reference to george washington', 'redheaded woman', 'episode title spoken by character', 'reference to the american revolutionary war', 'reference to the pilgrims', 'reference to the founding fathers', 'squadroom', 'french fries', 'fast food', 'police station', 'female police lieutenant', 'englishman abroad', 'one word episode title', 'party', 'dancing', 'dinner']"
Sleepy Hollow,The Golem,[],TV-14,Release date,"['gift', 'crossword puzzle', 'park', 'bench', 'girl uses a wheelchair', 'woman wears a black veil', 'golem', 'moloch', 'priest', 'purgatory', 'sin eater', 'opening a christmas present', 'christmas stocking', 'squadroom', 'police station', 'stabbed in the side', 'carnival', 'buried alive', 'hex', 'reference to the book of psalms', 'reading the bible', 'bible', 'series title spoken by character', 'reference to george washington', 'white eyes', 'street vendor', 'episode title spoken by character', 'reference to youtube', 'bloody nose', 'mother daughter kiss', 'father daughter kiss', 'teenage girl', 'father daughter relationship', 'ex husband ex wife relationship', 'mistletoe', 'reference to the american revolutionary war', 'librarian', 'reference to ebenezer scrooge', 'reference to santa claus', 'reference to christmas', 'talking to a baby', 'redheaded woman', 'husband wife relationship', 'female police lieutenant', 'transformation', 'paternity', 'ritual', 'flogging', 'corporal punishment', 'monster']"
Sleepy Hollow,The Vessel,[],TV-14,Release date,"['hooded sweatshirt', 'girl uses a wheelchair', 'nickname', 'demon', 'sister sister hug', 'invisible ink', 'vial of holy water', 'threatened with a gun', 'camouflage jacket', 'reference to jonathan edwards', 'lantern', 'picking a lock', 'gas mask', 'surveillance camera', 'trip wire', 'levitation', 'levitating girl', 'reference to isaac newton', 'reference to albert einstein', 'reference to louis xiv', 'reference to benjamin franklin', 'circle of salt', ""breaking someone's neck"", 'holy water', 'brassiere', 'catholic priest', 'sister sister relationship', 'ex husband ex wife relationship', 'worried father', 'father daughter relationship', 'demonic possession', 'exorcism', 'video message', 'series title spoken by character', 'skinny jeans', 'street vendor', 'reference to the devil', 'white eyes', 'squadroom', 'reference to george washington', 'police station', 'female police lieutenant', 'englishman abroad', 'wheelchair', 'rescue', 'kidnapping', 'false identity', 'blackmail']"
Sleepy Hollow,The Indispensable Man,[],TV-14,Release date,"['dead body on a slab', 'girl uses a wheelchair', 'sin eater', 'bible', 'ex husband ex wife relationship', 'drawing a map', 'reference to cincinnatus', 'father daughter relationship', 'reference to the manhattan project', 'reference to world war two', 'reference to j. robert oppenheimer', 'reference to aristotle', 'yearbook', 'secret burial', 'reference to the freemasons', 'hiding behind a gravestone', 'demon', 'vision', 'back from the dead', 'exhuming a dead body', 'hand wound', 'hex', 'cemetery', 'series title spoken by character', 'reference to purgatory', 'resurrection', 'episode title spoken by character', 'reference to thomas jefferson', 'reference to lazarus', 'flip phone', 'dislocated thumb', 'handcuffed to a radiator', 'reference to george washington', 'female police lieutenant', 'englishman abroad', 'president of the united states']"
Sleepy Hollow,Bad Blood,[],TV-14,Release date,"['sin eater', 'purgatory', 'moloch', 'loyalty', 'cliffhanger ending', 'reunited family', 'dream', 'mother son reunion', 'falling into an open grave', 'dollhouse', 'younger version of character', 'eclipse', 'abandoned church', 'husband wife reunion', 'calling someone a son of a bitch', 'husband wife relationship', 'fist bump', 'reference to the four horsemen of the apocalypse', 'calling someone a hero', 'father son reunion', 'apple pie', ""hugging one's friend"", 'calling someone honey', 'holding hands', 'saying the same thing simultaneously', 'season finale', 'sister sister relationship', 'reference to purgatory', 'sister sister hug', 'headless horseman', 'reference to george washington', 'calling someone a bastard', 'redheaded woman', 'female police lieutenant', 'englishman abroad', 'torture', 'execution', 'ritual', 'ghost', 'child abuse', 'father son relationship', 'boy']"
Power Book IV: Force,A Short Fuse and a Long Memory,[],TV-MA,Release date,"['sequel', 'deviation', 'muscle car', 'ford mustang', 'bar', 'bartender', 'organized crime', 'chicago illinois', 'drug deal', 'gun', 'shootout', 'gas station', 'sex with a widow', 'interracial sex']"
Power Book IV: Force,King of the Goddamn Hill,[],TV-MA,Release date,[]
Power Book IV: Force,Fire Starter,[],TV-MA,Release date,"['female rear nudity', 'female nudity', 'lesbian', 'lesbian sex', 'female female kiss']"
